X [s],L DELTOID ANTERIOR: EMG 3 [V],L DELTOID ANTERIOR: EMG 3->filter (FilterSlidingRMS57) [V]
3.610774e+001,-5.874723e-006,1.290893e-005
3.610853e+001,-5.539025e-006,1.291277e-005
3.610932e+001,-4.196231e-006,1.291655e-005
3.611012e+001,-5.539025e-006,1.291863e-005
3.611091e+001,-6.881819e-006,1.292241e-005
3.611171e+001,-1.493858e-005,1.292766e-005
3.611250e+001,-2.500954e-005,1.295483e-005
3.611329e+001,-2.870222e-005,1.303091e-005
3.611409e+001,-2.568093e-005,1.313107e-005
3.611488e+001,-1.426719e-005,1.321079e-005
3.611568e+001,3.021286e-006,1.323513e-005
3.611647e+001,1.359579e-005,1.323582e-005
3.611726e+001,1.426719e-005,1.325777e-005
3.611806e+001,1.510643e-005,1.328219e-005
3.611885e+001,1.191730e-005,1.330952e-005
3.611965e+001,9.735256e-006,1.332552e-005
3.612044e+001,2.517739e-006,1.333506e-005
3.612124e+001,5.035477e-007,1.333372e-005
3.612203e+001,-2.182040e-006,1.332753e-005
3.612282e+001,-1.124590e-005,1.332349e-005
3.612362e+001,-1.158160e-005,1.333557e-005
3.612441e+001,-1.493858e-005,1.334834e-005
3.612521e+001,-1.661708e-005,1.337346e-005
3.612600e+001,-1.896696e-005,1.340509e-005
3.612679e+001,-1.628138e-005,1.344719e-005
3.612759e+001,-1.493858e-005,1.347612e-005
3.612838e+001,-2.568093e-005,1.349839e-005
3.612918e+001,-3.105211e-005,1.356985e-005
3.612997e+001,-3.843748e-005,1.367529e-005
3.613076e+001,-3.138781e-005,1.384026e-005
3.613156e+001,1.594568e-005,1.394377e-005
3.613235e+001,4.045167e-005,1.396507e-005
3.613315e+001,2.299535e-005,1.414281e-005
3.613394e+001,6.546120e-006,1.419582e-005
3.613474e+001,7.217518e-006,1.419832e-005
3.613553e+001,4.531929e-006,1.420302e-005
3.613632e+001,-1.510643e-006,1.420441e-005
3.613712e+001,-1.510643e-006,1.420300e-005
3.613791e+001,-2.182040e-006,1.419845e-005
3.613871e+001,-4.867628e-006,1.419873e-005
3.613950e+001,-9.567407e-006,1.420085e-005
3.614029e+001,-8.392462e-006,1.421073e-005
3.614109e+001,-1.225299e-005,1.421859e-005
3.614188e+001,-1.460288e-005,1.423531e-005
3.614268e+001,-1.158160e-005,1.425889e-005
3.614347e+001,-1.460288e-005,1.427378e-005
3.614426e+001,-1.258869e-005,1.429730e-005
3.614506e+001,-9.567407e-006,1.431423e-005
3.614585e+001,8.392462e-007,1.432416e-005
3.614665e+001,2.400244e-005,1.431544e-005
3.614744e+001,2.198825e-005,1.435889e-005
3.614824e+001,-7.217518e-006,1.440299e-005
3.614903e+001,-2.366674e-005,1.440680e-005
3.614982e+001,-2.299535e-005,1.446855e-005
3.615062e+001,-2.702373e-005,1.452626e-005
3.615141e+001,-2.786297e-005,1.460557e-005
3.615221e+001,-6.210422e-006,1.468989e-005
3.615300e+001,1.242084e-005,1.469273e-005
3.615379e+001,3.407340e-005,1.470211e-005
3.615459e+001,3.373770e-005,1.472787e-005
3.615538e+001,5.874723e-006,1.456481e-005
3.615618e+001,-6.210422e-006,1.437012e-005
3.615697e+001,-1.091020e-005,1.433727e-005
3.615776e+001,-1.191730e-005,1.435010e-005
3.615856e+001,-7.553216e-006,1.433882e-005
3.615935e+001,-8.896010e-006,1.426182e-005
3.616015e+001,-1.225299e-005,1.414180e-005
3.616094e+001,-1.107805e-005,1.405451e-005
3.616174e+001,-1.124590e-005,1.402086e-005
3.616253e+001,-1.225299e-005,1.403519e-005
3.616332e+001,-1.359579e-005,1.398860e-005
3.616412e+001,-1.158160e-005,1.390432e-005
3.616491e+001,-1.258869e-005,1.382511e-005
3.616571e+001,-1.057450e-005,1.379892e-005
3.616650e+001,-1.091020e-005,1.378721e-005
3.616729e+001,-1.326009e-005,1.377033e-005
3.616809e+001,-8.560311e-006,1.377330e-005
3.616888e+001,-9.567407e-006,1.378177e-005
3.616968e+001,-1.023880e-005,1.377684e-005
3.617047e+001,-6.881819e-006,1.378294e-005
3.617126e+001,-5.539025e-006,1.378808e-005
3.617206e+001,-7.888914e-006,1.377702e-005
3.617285e+001,-8.728161e-006,1.372476e-005
3.617365e+001,-6.881819e-006,1.363998e-005
3.617444e+001,-8.224612e-006,1.352121e-005
3.617524e+001,-1.023880e-005,1.351051e-005
3.617603e+001,-6.881819e-006,1.352007e-005
3.617682e+001,-6.378271e-006,1.352490e-005
3.617762e+001,-8.896010e-006,1.350340e-005
3.617841e+001,-6.881819e-006,1.351239e-005
3.617921e+001,-4.867628e-006,1.351795e-005
3.618000e+001,-2.853437e-006,1.351340e-005
3.618079e+001,-2.853437e-006,1.346156e-005
3.618159e+001,-1.174945e-006,1.332174e-005
3.618238e+001,-4.196231e-006,1.308691e-005
3.618318e+001,-5.035477e-007,1.303709e-005
3.618397e+001,-2.853437e-006,1.302745e-005
3.618476e+001,-4.196231e-006,1.301389e-005
3.618556e+001,-1.510643e-006,1.298358e-005
3.618635e+001,-6.210422e-006,1.293808e-005
3.618715e+001,-8.224612e-006,1.293858e-005
3.618794e+001,-7.553216e-006,1.293789e-005
3.618874e+001,-8.224612e-006,1.294432e-005
3.618953e+001,-8.896010e-006,1.294216e-005
3.619032e+001,-1.023880e-005,1.294063e-005
3.619112e+001,-1.225299e-005,1.294063e-005
3.619191e+001,-9.063859e-006,1.294260e-005
3.619271e+001,-6.881819e-006,1.292646e-005
3.619350e+001,-4.196231e-006,1.290952e-005
3.619429e+001,-5.539025e-006,1.287895e-005
3.619509e+001,-4.531929e-006,1.282822e-005
3.619588e+001,-2.517739e-006,1.276877e-005
3.619668e+001,-8.392462e-007,1.268705e-005
3.619747e+001,-4.196231e-006,1.262816e-005
3.619826e+001,-6.881819e-006,1.260706e-005
3.619906e+001,-7.553216e-006,1.259193e-005
3.619985e+001,-8.224612e-006,1.258409e-005
3.620065e+001,-5.539025e-006,1.258107e-005
3.620144e+001,-5.539025e-006,1.257493e-005
3.620224e+001,-8.224612e-006,1.257094e-005
3.620303e+001,-1.023880e-005,1.257022e-005
3.620382e+001,-8.224612e-006,1.257961e-005
3.620462e+001,-6.881819e-006,1.257816e-005
3.620541e+001,-5.874723e-006,1.257375e-005
3.620621e+001,-4.867628e-006,1.256956e-005
3.620700e+001,-1.359579e-005,1.256656e-005
3.620779e+001,-2.366674e-005,1.258773e-005
3.620859e+001,-1.896696e-005,1.265617e-005
3.620938e+001,-1.057450e-005,1.270107e-005
3.621018e+001,-6.210422e-006,1.271124e-005
3.621097e+001,-1.510643e-006,1.271547e-005
3.621176e+001,2.349889e-006,1.271355e-005
3.621256e+001,4.531929e-006,1.271167e-005
3.621335e+001,1.191730e-005,1.271381e-005
3.621415e+001,2.903792e-005,1.273130e-005
3.621494e+001,5.354391e-005,1.283532e-005
3.621574e+001,8.577096e-005,1.318563e-005
3.621653e+001,1.015488e-004,1.404583e-005
3.621732e+001,1.065843e-004,1.516862e-005
3.621812e+001,9.298848e-005,1.631565e-005
3.621891e+001,6.680400e-005,1.713659e-005
3.621971e+001,5.841154e-005,1.754478e-005
3.622050e+001,4.716563e-005,1.784965e-005
3.622129e+001,3.675899e-005,1.804546e-005
3.622209e+001,2.635233e-005,1.815736e-005
3.622288e+001,3.205920e-005,1.821225e-005
3.622368e+001,3.407340e-005,1.829889e-005
3.622447e+001,7.737850e-005,1.839554e-005
3.622526e+001,5.589380e-005,1.890273e-005
3.622606e+001,-8.560311e-006,1.915801e-005
3.622685e+001,-3.239490e-005,1.915359e-005
3.622765e+001,-2.601663e-005,1.923744e-005
3.622844e+001,-2.668803e-005,1.929020e-005
3.622924e+001,-3.407340e-005,1.934334e-005
3.623003e+001,-3.978027e-005,1.943441e-005
3.623082e+001,-4.884413e-005,1.955720e-005
3.623162e+001,-5.488670e-005,1.974311e-005
3.623241e+001,-5.354391e-005,1.997264e-005
3.623321e+001,-5.085832e-005,2.019166e-005
3.623400e+001,-5.220111e-005,2.039222e-005
3.623479e+001,-5.455100e-005,2.060328e-005
3.623559e+001,-5.287251e-005,2.083174e-005
3.623638e+001,-6.059357e-005,2.104331e-005
3.623718e+001,-6.277562e-005,2.131801e-005
3.623797e+001,-6.126497e-005,2.160687e-005
3.623876e+001,-6.294347e-005,2.187893e-005
3.623956e+001,-6.596475e-005,2.216093e-005
3.624035e+001,-6.327916e-005,2.246773e-005
3.624115e+001,-5.421531e-005,2.274904e-005
3.624194e+001,-4.817273e-005,2.295329e-005
3.624274e+001,-4.213016e-005,2.311251e-005
3.624353e+001,-3.910887e-005,2.323432e-005
3.624432e+001,-3.407340e-005,2.333881e-005
3.624512e+001,-3.407340e-005,2.341780e-005
3.624591e+001,-4.313725e-005,2.349624e-005
3.624671e+001,-4.649424e-005,2.362194e-005
3.624750e+001,-4.515145e-005,2.376667e-005
3.624829e+001,-4.985122e-005,2.390169e-005
3.624909e+001,-5.287251e-005,2.406586e-005
3.624988e+001,-4.867628e-005,2.424990e-005
3.625068e+001,-3.978027e-005,2.440365e-005
3.625147e+001,-3.323415e-005,2.450470e-005
3.625226e+001,-2.534523e-005,2.457373e-005
3.625306e+001,-1.963836e-005,2.461094e-005
3.625385e+001,-1.930266e-005,2.463186e-005
3.625465e+001,-1.493858e-005,2.465257e-005
3.625544e+001,-1.426719e-005,2.466475e-005
3.625624e+001,-1.493858e-005,2.467614e-005
3.625703e+001,-1.896696e-005,2.468901e-005
3.625782e+001,-1.560998e-005,2.471155e-005
3.625862e+001,-1.124590e-005,2.472341e-005
3.625941e+001,-1.712062e-005,2.471448e-005
3.626021e+001,-1.728847e-005,2.472288e-005
3.626100e+001,-1.225299e-005,2.473845e-005
3.626179e+001,-4.867628e-006,2.474091e-005
3.626259e+001,-3.356985e-007,2.473380e-005
3.626338e+001,7.553216e-006,2.472191e-005
3.626418e+001,1.527428e-005,2.470241e-005
3.626497e+001,1.594568e-005,2.469258e-005
3.626576e+001,5.203327e-006,2.470130e-005
3.626656e+001,-3.189136e-006,2.470191e-005
3.626735e+001,-1.628138e-005,2.469581e-005
3.626815e+001,-2.299535e-005,2.470614e-005
3.626894e+001,-2.383459e-005,2.473345e-005
3.626974e+001,-1.695277e-005,2.474807e-005
3.627053e+001,-6.881819e-006,2.471599e-005
3.627132e+001,-4.867628e-006,2.468594e-005
3.627212e+001,1.174945e-006,2.467724e-005
3.627291e+001,8.560311e-006,2.467100e-005
3.627371e+001,1.158160e-005,2.467460e-005
3.627450e+001,8.896010e-006,2.468202e-005
3.627529e+001,3.860533e-006,2.468436e-005
3.627609e+001,-1.678492e-007,2.468096e-005
3.627688e+001,-6.881819e-006,2.468044e-005
3.627768e+001,-1.359579e-005,2.430095e-005
3.627847e+001,6.546120e-006,2.379508e-005
3.627926e+001,4.548714e-005,2.377635e-005
3.628006e+001,4.817273e-005,2.390397e-005
3.628085e+001,2.249180e-005,2.405394e-005
3.628165e+001,6.546120e-006,2.408624e-005
3.628244e+001,6.378271e-006,2.408704e-005
3.628324e+001,5.706874e-006,2.408186e-005
3.628403e+001,5.203327e-006,2.407708e-005
3.628482e+001,1.007095e-006,2.406665e-005
3.628562e+001,2.517739e-006,2.405324e-005
3.628641e+001,-1.678492e-007,2.404578e-005
3.628721e+001,-1.510643e-006,2.404130e-005
3.628800e+001,-2.853437e-006,2.403496e-005
3.628879e+001,-3.189136e-006,2.402943e-005
3.628959e+001,-6.210422e-006,2.401531e-005
3.629038e+001,-6.546120e-006,2.399727e-005
3.629118e+001,-6.210422e-006,2.398530e-005
3.629197e+001,-5.874723e-006,2.397843e-005
3.629276e+001,-4.196231e-006,2.396721e-005
3.629356e+001,-4.196231e-006,2.396141e-005
3.629435e+001,-1.510643e-006,2.395692e-005
3.629515e+001,-1.174945e-006,2.395436e-005
3.629594e+001,-3.189136e-006,2.395131e-005
3.629674e+001,-1.510643e-006,2.394672e-005
3.629753e+001,-7.553216e-006,2.394458e-005
3.629832e+001,-6.881819e-006,2.394387e-005
3.629912e+001,-4.531929e-006,2.394215e-005
3.629991e+001,-4.867628e-006,2.394148e-005
3.630071e+001,-3.524834e-006,2.393990e-005
3.630150e+001,-1.846342e-006,2.393869e-005
3.630229e+001,-8.392462e-007,2.393385e-005
3.630309e+001,-1.678492e-007,2.392939e-005
3.630388e+001,-5.035477e-007,2.392710e-005
3.630468e+001,-1.007095e-006,2.392297e-005
3.630547e+001,-2.853437e-006,2.391777e-005
3.630626e+001,-1.678492e-007,2.391381e-005
3.630706e+001,-1.678492e-006,2.390814e-005
3.630785e+001,-1.678492e-006,2.390418e-005
3.630865e+001,-1.678492e-007,2.389869e-005
3.630944e+001,-2.182040e-006,2.389259e-005
3.631024e+001,-3.189136e-006,2.388840e-005
3.631103e+001,-1.846342e-006,2.388419e-005
3.631182e+001,-1.007095e-006,2.387991e-005
3.631262e+001,3.356985e-007,2.387299e-005
3.631341e+001,-3.189136e-006,2.386902e-005
3.631421e+001,-1.695277e-005,2.386765e-005
3.631500e+001,-1.762417e-005,2.388230e-005
3.631579e+001,-8.896010e-006,2.390132e-005
3.631659e+001,-4.364080e-006,2.390388e-005
3.631738e+001,3.860533e-006,2.390310e-005
3.631818e+001,1.191730e-005,2.390252e-005
3.631897e+001,1.124590e-005,2.391080e-005
3.631976e+001,7.553216e-006,2.391765e-005
3.632056e+001,5.874723e-006,2.391976e-005
3.632135e+001,2.349889e-006,2.392123e-005
3.632215e+001,-1.007095e-006,2.392077e-005
3.632294e+001,-2.853437e-006,2.391966e-005
3.632374e+001,-8.896010e-006,2.391930e-005
3.632453e+001,-1.225299e-005,2.392299e-005
3.632532e+001,-1.292439e-005,2.393181e-005
3.632612e+001,-1.359579e-005,2.394175e-005
3.632691e+001,-1.510643e-005,2.395343e-005
3.632771e+001,-1.242084e-005,2.396769e-005
3.632850e+001,-7.888914e-006,2.397480e-005
3.632929e+001,-8.224612e-006,2.397578e-005
3.633009e+001,-9.735256e-006,2.397682e-005
3.633088e+001,-8.224612e-006,2.397996e-005
3.633168e+001,-4.531929e-006,2.398288e-005
3.633247e+001,5.035477e-007,2.398256e-005
3.633326e+001,-1.678492e-007,2.398122e-005
3.633406e+001,-1.510643e-006,2.397942e-005
3.633485e+001,-7.553216e-006,2.397890e-005
3.633565e+001,-4.867628e-006,2.398267e-005
3.633644e+001,-8.392462e-007,2.398409e-005
3.633724e+001,-1.846342e-006,2.398360e-005
3.633803e+001,-6.210422e-006,2.398328e-005
3.633882e+001,-7.049668e-006,2.398328e-005
3.633962e+001,-7.553216e-006,2.398522e-005
3.634041e+001,-1.158160e-005,2.398743e-005
3.634121e+001,-1.393149e-005,2.399476e-005
3.634200e+001,-8.896010e-006,2.400480e-005
3.634279e+001,-2.853437e-006,2.400749e-005
3.634359e+001,-5.539025e-006,2.400599e-005
3.634438e+001,-6.881819e-006,2.400407e-005
3.634518e+001,-2.182040e-006,2.399932e-005
3.634597e+001,5.035477e-007,2.399313e-005
3.634676e+001,-4.867628e-006,2.398828e-005
3.634756e+001,-7.217518e-006,2.398607e-005
3.634835e+001,-6.210422e-006,2.398951e-005
3.634915e+001,-5.539025e-006,2.399200e-005
3.634994e+001,-5.706874e-006,2.399402e-005
3.635074e+001,-2.853437e-006,2.399461e-005
3.635153e+001,-2.182040e-006,2.399286e-005
3.635232e+001,-1.678492e-007,2.399281e-005
3.635312e+001,5.035477e-007,2.399198e-005
3.635391e+001,1.846342e-006,2.399083e-005
3.635471e+001,2.853437e-006,2.398902e-005
3.635550e+001,-4.867628e-006,2.398672e-005
3.635629e+001,-1.628138e-005,2.398087e-005
3.635709e+001,-1.309224e-005,2.399281e-005
3.635788e+001,-4.196231e-006,2.400189e-005
3.635868e+001,-4.531929e-006,2.400102e-005
3.635947e+001,-4.196231e-006,2.400122e-005
3.636026e+001,-4.196231e-006,2.400035e-005
3.636106e+001,-2.853437e-006,2.399838e-005
3.636185e+001,3.524834e-006,2.398410e-005
3.636265e+001,2.349889e-006,2.394337e-005
3.636344e+001,-8.392462e-007,2.388888e-005
3.636424e+001,-7.049668e-006,2.384493e-005
3.636503e+001,-1.292439e-005,2.383465e-005
3.636582e+001,-1.846342e-005,2.384520e-005
3.636662e+001,-2.299535e-005,2.385562e-005
3.636741e+001,-2.568093e-005,2.387732e-005
3.636821e+001,-3.071641e-005,2.390606e-005
3.636900e+001,-3.608759e-005,2.395939e-005
3.636979e+001,-3.038071e-005,2.403951e-005
3.637059e+001,-1.997406e-005,2.410015e-005
3.637138e+001,-1.057450e-005,2.412648e-005
3.637218e+001,-7.553216e-006,2.413355e-005
3.637297e+001,-7.721065e-006,2.412897e-005
3.637376e+001,-8.224612e-006,2.412405e-005
3.637456e+001,-9.567407e-006,2.411378e-005
3.637535e+001,-8.560311e-006,2.410159e-005
3.637615e+001,-6.210422e-006,2.408265e-005
3.637694e+001,-5.539025e-006,2.406767e-005
3.637774e+001,-1.023880e-005,2.405493e-005
3.637853e+001,-1.460288e-005,2.401819e-005
3.637932e+001,-1.158160e-005,2.396835e-005
3.638012e+001,-7.721065e-006,2.387894e-005
3.638091e+001,-2.517739e-006,2.381713e-005
3.638171e+001,-3.524834e-006,2.380055e-005
3.638250e+001,5.874723e-006,2.369166e-005
3.638329e+001,1.258869e-005,2.365841e-005
3.638409e+001,1.493858e-005,2.366619e-005
3.638488e+001,1.863127e-005,2.367770e-005
3.638568e+001,1.829557e-005,2.369965e-005
3.638647e+001,1.863127e-005,2.372198e-005
3.638726e+001,1.191730e-005,2.374512e-005
3.638806e+001,2.517739e-006,2.375432e-005
3.638885e+001,-5.539025e-006,2.375316e-005
3.638965e+001,-1.309224e-005,2.374908e-005
3.639044e+001,-1.258869e-005,2.375585e-005
3.639124e+001,-7.553216e-006,2.375640e-005
3.639203e+001,-1.678492e-007,2.374593e-005
3.639282e+001,-1.678492e-007,2.373694e-005
3.639362e+001,2.853437e-006,2.372263e-005
3.639441e+001,2.517739e-006,2.371254e-005
3.639521e+001,1.107805e-005,2.370682e-005
3.639600e+001,1.326009e-005,2.371501e-005
3.639679e+001,1.326009e-005,2.368812e-005
3.639759e+001,1.091020e-005,2.366743e-005
3.639838e+001,2.853437e-006,2.367193e-005
3.639918e+001,-8.560311e-006,2.363477e-005
3.639997e+001,-2.030976e-005,2.360406e-005
3.640076e+001,-2.131685e-005,2.358261e-005
3.640156e+001,-2.232395e-005,2.356086e-005
3.640235e+001,-2.030976e-005,2.359192e-005
3.640315e+001,-1.594568e-005,2.360934e-005
3.640394e+001,-1.225299e-005,2.354811e-005
3.640474e+001,-8.560311e-006,2.348119e-005
3.640553e+001,-9.567407e-006,2.348382e-005
3.640632e+001,-1.242084e-005,2.348742e-005
3.640712e+001,-1.225299e-005,2.348980e-005
3.640791e+001,-7.553216e-006,2.349035e-005
3.640871e+001,-7.553216e-006,2.349035e-005
3.640950e+001,-7.888914e-006,2.348886e-005
3.641029e+001,-2.853437e-006,2.348290e-005
3.641109e+001,-8.392462e-007,2.347513e-005
3.641188e+001,-8.392462e-007,2.346659e-005
3.641268e+001,-3.524834e-006,2.345645e-005
3.641347e+001,-3.524834e-006,2.344474e-005
3.641426e+001,-3.524834e-006,2.343648e-005
3.641506e+001,-4.867628e-006,2.342655e-005
3.641585e+001,-4.867628e-006,2.342056e-005
3.641665e+001,-6.210422e-006,2.341408e-005
3.641744e+001,-9.567407e-006,2.340474e-005
3.641824e+001,-6.210422e-006,2.340598e-005
3.641903e+001,-4.364080e-006,2.340238e-005
3.641982e+001,-3.524834e-006,2.339654e-005
3.642062e+001,-4.196231e-006,2.339416e-005
3.642141e+001,-3.021286e-006,2.339327e-005
3.642221e+001,-4.196231e-006,2.338966e-005
3.642300e+001,-6.210422e-006,2.338567e-005
3.642379e+001,-6.210422e-006,2.338507e-005
3.642459e+001,-4.196231e-006,2.338309e-005
3.642538e+001,-2.853437e-006,2.337715e-005
3.642618e+001,-3.524834e-006,2.337448e-005
3.642697e+001,-4.867628e-006,2.337255e-005
3.642776e+001,-7.553216e-006,2.336878e-005
3.642856e+001,-8.896010e-006,2.336944e-005
3.642935e+001,-8.224612e-006,2.337321e-005
3.643015e+001,-8.896010e-006,2.337727e-005
3.643094e+001,-9.903105e-006,2.338210e-005
3.643174e+001,-8.560311e-006,2.338869e-005
3.643253e+001,-8.560311e-006,2.339248e-005
3.643332e+001,-9.567407e-006,2.339745e-005
3.643412e+001,-8.224612e-006,2.340312e-005
3.643491e+001,-6.546120e-006,2.340653e-005
3.643571e+001,-4.196231e-006,2.340929e-005
3.643650e+001,-2.853437e-006,2.340786e-005
3.643729e+001,-4.531929e-006,2.340381e-005
3.643809e+001,-4.531929e-006,2.340133e-005
3.643888e+001,-3.021286e-006,2.339812e-005
3.643968e+001,-5.539025e-006,2.339336e-005
3.644047e+001,-5.539025e-006,2.338831e-005
3.644126e+001,-2.182040e-006,2.338017e-005
3.644206e+001,-3.524834e-006,2.337490e-005
3.644285e+001,-5.874723e-006,2.337252e-005
3.644365e+001,-3.189136e-006,2.337368e-005
3.644444e+001,-3.524834e-006,2.337228e-005
3.644524e+001,-3.692683e-006,2.337173e-005
3.644603e+001,-1.174945e-006,2.337222e-005
3.644682e+001,5.035477e-007,2.337227e-005
3.644762e+001,1.510643e-006,2.337109e-005
3.644841e+001,2.517739e-006,2.336801e-005
3.644921e+001,2.249180e-005,2.336456e-005
3.645000e+001,4.060273e-004,2.339441e-005
3.645079e+001,6.766003e-004,3.274487e-005
3.645159e+001,6.410162e-004,5.029962e-005
3.645238e+001,6.047608e-004,6.195516e-005
3.645318e+001,5.627985e-004,7.073097e-005
3.645397e+001,4.980087e-004,7.753314e-005
3.645476e+001,4.197909e-004,8.246870e-005
3.645556e+001,3.221027e-004,8.580327e-005
3.645635e+001,2.244144e-004,8.770713e-005
3.645715e+001,1.314260e-004,8.861343e-005
3.645794e+001,5.052262e-005,8.891324e-005
3.645874e+001,-3.239490e-005,8.895250e-005
3.645953e+001,-1.213550e-004,8.896929e-005
3.646032e+001,-1.782559e-004,8.923179e-005
3.646112e+001,-2.163577e-004,8.979699e-005
3.646191e+001,-2.371710e-004,9.062319e-005
3.646271e+001,-2.549630e-004,9.160588e-005
3.646350e+001,-2.680552e-004,9.272653e-005
3.646429e+001,-2.821546e-004,9.393805e-005
3.646509e+001,-2.982681e-004,9.523007e-005
3.646588e+001,-3.043107e-004,9.658500e-005
3.646668e+001,-3.049821e-004,9.793232e-005
3.646747e+001,-3.049821e-004,9.925112e-005
3.646826e+001,-3.059892e-004,1.005956e-004
3.646906e+001,-3.002823e-004,1.019973e-004
3.646985e+001,-2.910506e-004,1.033428e-004
3.647065e+001,-2.824903e-004,1.046061e-004
3.647144e+001,-2.714122e-004,1.057935e-004
3.647224e+001,-2.579843e-004,1.068862e-004
3.647303e+001,-2.442206e-004,1.078580e-004
3.647382e+001,-2.260929e-004,1.087180e-004
3.647462e+001,-2.119936e-004,1.093770e-004
3.647541e+001,-2.005798e-004,1.099841e-004
3.647621e+001,-1.868162e-004,1.105640e-004
3.647700e+001,-1.762417e-004,1.110505e-004
3.647779e+001,-1.654994e-004,1.114853e-004
3.647859e+001,-1.485466e-004,1.118657e-004
3.647938e+001,-1.277333e-004,1.121629e-004
3.648018e+001,-1.122911e-004,1.123718e-004
3.648097e+001,-9.483482e-005,1.125166e-004
3.648176e+001,-8.224613e-005,1.126012e-004
3.648256e+001,-7.133593e-005,1.126563e-004
3.648335e+001,-5.690089e-005,1.126917e-004
3.648415e+001,-4.448005e-005,1.126989e-004
3.648494e+001,-3.978027e-005,1.126849e-004
3.648574e+001,-3.944457e-005,1.126677e-004
3.648653e+001,-3.256275e-005,1.126378e-004
3.648732e+001,-1.795987e-005,1.125971e-004
3.648812e+001,-8.224612e-006,1.125486e-004
3.648891e+001,-4.531929e-006,1.124934e-004
3.648971e+001,-1.174945e-006,1.124321e-004
3.649050e+001,1.174945e-006,1.123754e-004
3.649129e+001,3.189136e-006,1.123338e-004
3.649209e+001,7.217518e-006,1.123010e-004
3.649288e+001,1.091020e-005,1.122766e-004
3.649368e+001,1.795987e-005,1.122566e-004
3.649447e+001,1.913481e-005,1.122447e-004
3.649526e+001,2.131685e-005,1.122334e-004
3.649606e+001,2.601663e-005,1.122134e-004
3.649685e+001,2.937362e-005,1.121924e-004
3.649765e+001,3.256275e-005,1.121757e-004
3.649844e+001,3.675899e-005,1.121555e-004
3.649924e+001,3.591974e-005,1.121349e-004
3.650003e+001,3.407340e-005,1.121196e-004
3.650082e+001,3.340200e-005,1.121136e-004
3.650162e+001,3.558404e-005,1.121138e-004
3.650241e+001,3.541619e-005,1.121227e-004
3.650321e+001,3.541619e-005,1.121350e-004
3.650400e+001,3.340200e-005,1.121475e-004
3.650479e+001,3.407340e-005,1.121602e-004
3.650559e+001,3.105211e-005,1.121738e-004
3.650638e+001,3.004501e-005,1.121843e-004
3.650718e+001,3.340200e-005,1.121920e-004
3.650797e+001,3.474479e-005,1.122044e-004
3.650876e+001,3.205920e-005,1.122197e-004
3.650956e+001,2.903792e-005,1.122301e-004
3.651035e+001,2.601663e-005,1.122379e-004
3.651115e+001,2.735943e-005,1.122453e-004
3.651194e+001,2.769513e-005,1.122556e-004
3.651274e+001,2.803082e-005,1.122665e-004
3.651353e+001,2.769513e-005,1.122768e-004
3.651432e+001,2.366674e-005,1.122844e-004
3.651512e+001,1.779202e-005,1.122887e-004
3.651591e+001,1.460288e-005,1.122929e-004
3.651671e+001,1.577783e-005,1.122957e-004
3.651750e+001,1.661708e-005,1.122955e-004
3.651829e+001,1.913481e-005,1.122919e-004
3.651909e+001,2.198825e-005,1.122891e-004
3.651988e+001,2.652018e-005,1.122918e-004
3.652068e+001,2.601663e-005,1.123011e-004
3.652147e+001,2.400244e-005,1.123104e-004
3.652226e+001,2.198825e-005,1.123186e-004
3.652306e+001,1.963836e-005,1.123244e-004
3.652385e+001,1.728847e-005,1.123279e-004
3.652465e+001,1.309224e-005,1.123310e-004
3.652544e+001,7.888914e-006,1.123333e-004
3.652624e+001,4.867628e-006,1.123341e-004
3.652703e+001,3.860533e-006,1.123338e-004
3.652782e+001,2.182040e-006,1.123314e-004
3.652862e+001,3.189136e-006,1.123309e-004
3.652941e+001,1.174945e-006,1.123017e-004
3.653021e+001,5.035477e-007,1.122688e-004
3.653100e+001,5.035477e-007,1.122616e-004
3.653179e+001,-1.510643e-006,1.122610e-004
3.653259e+001,1.678492e-006,1.122605e-004
3.653338e+001,3.524834e-006,1.122600e-004
3.653418e+001,2.517739e-006,1.122598e-004
3.653497e+001,2.182040e-006,1.122599e-004
3.653576e+001,4.531929e-006,1.122599e-004
3.653656e+001,5.874723e-006,1.122602e-004
3.653735e+001,3.524834e-006,1.122606e-004
3.653815e+001,2.517739e-006,1.122607e-004
3.653894e+001,3.860533e-006,1.122606e-004
3.653974e+001,5.203327e-006,1.122603e-004
3.654053e+001,8.560311e-006,1.122601e-004
3.654132e+001,1.326009e-005,1.122606e-004
3.654212e+001,1.728847e-005,1.122626e-004
3.654291e+001,2.198825e-005,1.122666e-004
3.654371e+001,2.114900e-005,1.122732e-004
3.654450e+001,1.846342e-005,1.122795e-004
3.654529e+001,1.930266e-005,1.122843e-004
3.654609e+001,1.628138e-005,1.122894e-004
3.654688e+001,7.721065e-006,1.122932e-004
3.654768e+001,4.531929e-006,1.122932e-004
3.654847e+001,4.867628e-006,1.122928e-004
3.654926e+001,1.023880e-005,1.122929e-004
3.655006e+001,1.426719e-005,1.122940e-004
3.655085e+001,9.231709e-006,1.122967e-004
3.655165e+001,6.546120e-006,1.122979e-004
3.655244e+001,5.874723e-006,1.122985e-004
3.655324e+001,1.510643e-006,1.122990e-004
3.655403e+001,-1.510643e-006,1.122990e-004
3.655482e+001,1.174945e-006,1.122990e-004
