X [s],R DELTOID POSTERIOR: EMG 7 [V],R DELTOID POSTERIOR: EMG 7->filter (FilterSlidingRMS39) [V]
3.897171e+001,-1.493858e-005,1.263855e-005
3.897217e+001,-1.225299e-005,1.263122e-005
3.897264e+001,-9.231709e-006,1.262193e-005
3.897310e+001,-1.040665e-005,1.260946e-005
3.897357e+001,-1.443504e-005,1.260242e-005
3.897403e+001,-1.728847e-005,1.260642e-005
3.897450e+001,-1.829557e-005,1.261709e-005
3.897497e+001,-1.762417e-005,1.262747e-005
3.897543e+001,-1.560998e-005,1.263465e-005
3.897590e+001,-1.359579e-005,1.263898e-005
3.897636e+001,-1.124590e-005,1.264029e-005
3.897683e+001,-9.903105e-006,1.263855e-005
3.897729e+001,-9.231709e-006,1.263589e-005
3.897776e+001,-1.158160e-005,1.263111e-005
3.897822e+001,-1.493858e-005,1.262703e-005
3.897869e+001,-1.628138e-005,1.262552e-005
3.897916e+001,-1.493858e-005,1.262632e-005
3.897962e+001,-1.426719e-005,1.262880e-005
3.898009e+001,-1.258869e-005,1.263658e-005
3.898055e+001,-1.091020e-005,1.264151e-005
3.898102e+001,-1.225299e-005,1.264096e-005
3.898148e+001,-1.359579e-005,1.264066e-005
3.898195e+001,-1.426719e-005,1.264410e-005
3.898241e+001,-1.359579e-005,1.264804e-005
3.898288e+001,-1.191730e-005,1.264902e-005
3.898334e+001,-9.735256e-006,1.264718e-005
3.898381e+001,-1.091020e-005,1.264540e-005
3.898428e+001,-1.225299e-005,1.264918e-005
3.898474e+001,-1.292439e-005,1.265674e-005
3.898521e+001,-1.225299e-005,1.266276e-005
3.898567e+001,-1.124590e-005,1.266087e-005
3.898614e+001,-9.567407e-006,1.265067e-005
3.898660e+001,-1.091020e-005,1.263869e-005
3.898707e+001,-1.443504e-005,1.263640e-005
3.898753e+001,-1.628138e-005,1.264635e-005
3.898800e+001,-1.560998e-005,1.266003e-005
3.898847e+001,-1.359579e-005,1.266691e-005
3.898893e+001,-1.174945e-005,1.266409e-005
3.898940e+001,-1.023880e-005,1.265783e-005
3.898986e+001,-9.231709e-006,1.265420e-005
3.899033e+001,-6.881819e-006,1.265627e-005
3.899079e+001,-6.546120e-006,1.265846e-005
3.899126e+001,-9.231709e-006,1.265877e-005
3.899172e+001,-1.225299e-005,1.266007e-005
3.899219e+001,-1.359579e-005,1.266691e-005
3.899266e+001,-1.292439e-005,1.267666e-005
3.899312e+001,-1.191730e-005,1.268436e-005
3.899359e+001,-8.896010e-006,1.269195e-005
3.899405e+001,-7.217518e-006,1.269625e-005
3.899452e+001,-8.896010e-006,1.269660e-005
3.899498e+001,-1.225299e-005,1.269312e-005
3.899545e+001,-1.560998e-005,1.268921e-005
3.899591e+001,-1.628138e-005,1.269418e-005
3.899638e+001,-1.493858e-005,1.270489e-005
3.899684e+001,-1.191730e-005,1.271252e-005
3.899731e+001,-1.158160e-005,1.270938e-005
3.899778e+001,-1.292439e-005,1.270633e-005
3.899824e+001,-1.409934e-005,1.270985e-005
3.899871e+001,-1.527428e-005,1.271514e-005
3.899917e+001,-1.560998e-005,1.271869e-005
3.899964e+001,-1.359579e-005,1.271869e-005
3.900010e+001,-1.359579e-005,1.271034e-005
3.900057e+001,-1.544213e-005,1.270365e-005
3.900103e+001,-1.628138e-005,1.270327e-005
3.900150e+001,-1.628138e-005,1.270246e-005
3.900197e+001,-1.594568e-005,1.269690e-005
3.900243e+001,-1.661708e-005,1.269530e-005
3.900290e+001,-1.695277e-005,1.270199e-005
3.900336e+001,-1.443504e-005,1.271144e-005
3.900383e+001,-1.091020e-005,1.271316e-005
3.900429e+001,-1.057450e-005,1.270964e-005
3.900476e+001,-1.225299e-005,1.270148e-005
3.900522e+001,-1.158160e-005,1.269305e-005
3.900569e+001,-1.023880e-005,1.268010e-005
3.900616e+001,-9.903105e-006,1.266321e-005
3.900662e+001,-9.567407e-006,1.264844e-005
3.900709e+001,-6.881819e-006,1.263565e-005
3.900755e+001,-6.881819e-006,1.261960e-005
3.900802e+001,-1.023880e-005,1.260662e-005
3.900848e+001,-1.275654e-005,1.259897e-005
3.900895e+001,-1.393149e-005,1.259833e-005
3.900941e+001,-1.393149e-005,1.260276e-005
3.900988e+001,-1.023880e-005,1.260776e-005
3.901034e+001,-8.224612e-006,1.260616e-005
3.901081e+001,-1.023880e-005,1.260236e-005
3.901128e+001,-1.359579e-005,1.260334e-005
3.901174e+001,-1.426719e-005,1.260975e-005
3.901221e+001,-1.359579e-005,1.261245e-005
3.901267e+001,-1.292439e-005,1.261035e-005
3.901314e+001,-1.107805e-005,1.260836e-005
3.901360e+001,-1.124590e-005,1.260343e-005
3.901407e+001,-1.292439e-005,1.260106e-005
3.901453e+001,-1.493858e-005,1.260640e-005
3.901500e+001,-1.628138e-005,1.261514e-005
3.901547e+001,-1.560998e-005,1.262106e-005
3.901593e+001,-1.493858e-005,1.262540e-005
3.901640e+001,-1.493858e-005,1.263308e-005
3.901686e+001,-1.577783e-005,1.264277e-005
3.901733e+001,-1.426719e-005,1.265612e-005
3.901779e+001,-1.158160e-005,1.266689e-005
3.901826e+001,-1.191730e-005,1.266904e-005
3.901872e+001,-1.493858e-005,1.266934e-005
3.901919e+001,-1.510643e-005,1.267853e-005
3.901966e+001,-1.292439e-005,1.269145e-005
3.902012e+001,-8.392462e-006,1.270172e-005
3.902059e+001,-5.539025e-006,1.270559e-005
3.902105e+001,-6.210422e-006,1.270531e-005
3.902152e+001,-1.091020e-005,1.270318e-005
3.902198e+001,-1.393149e-005,1.270519e-005
3.902245e+001,-1.527428e-005,1.271271e-005
3.902291e+001,-1.560998e-005,1.272211e-005
3.902338e+001,-1.309224e-005,1.272772e-005
3.902384e+001,-1.057450e-005,1.272537e-005
3.902431e+001,-8.896010e-006,1.271865e-005
3.902478e+001,-7.553216e-006,1.271652e-005
3.902524e+001,-8.560311e-006,1.271652e-005
3.902571e+001,-8.560311e-006,1.271518e-005
3.902617e+001,-8.224612e-006,1.270925e-005
3.902664e+001,-7.721065e-006,1.270197e-005
3.902710e+001,-9.567407e-006,1.269650e-005
3.902757e+001,-1.359579e-005,1.269696e-005
3.902803e+001,-1.493858e-005,1.270687e-005
3.902850e+001,-1.225299e-005,1.271651e-005
3.902897e+001,-1.191730e-005,1.271651e-005
3.902943e+001,-1.393149e-005,1.271709e-005
3.902990e+001,-1.560998e-005,1.272148e-005
3.903036e+001,-1.309224e-005,1.273005e-005
3.903083e+001,-8.224612e-006,1.273658e-005
3.903129e+001,-6.881819e-006,1.273698e-005
3.903176e+001,-8.224612e-006,1.273174e-005
3.903222e+001,-9.567407e-006,1.272179e-005
3.903269e+001,-1.057450e-005,1.271288e-005
3.903316e+001,-1.158160e-005,1.270753e-005
3.903362e+001,-9.567407e-006,1.270695e-005
3.903409e+001,-5.539025e-006,1.270647e-005
3.903455e+001,-5.539025e-006,1.270104e-005
3.903502e+001,-9.063859e-006,1.269288e-005
3.903548e+001,-1.225299e-005,1.268758e-005
3.903595e+001,-1.309224e-005,1.268847e-005
3.903641e+001,-1.258869e-005,1.269231e-005
3.903688e+001,-1.023880e-005,1.269381e-005
3.903734e+001,-1.023880e-005,1.268657e-005
3.903781e+001,-1.292439e-005,1.267316e-005
3.903828e+001,-1.594568e-005,1.266596e-005
3.903874e+001,-1.577783e-005,1.267072e-005
3.903921e+001,-1.393149e-005,1.267262e-005
3.903967e+001,-1.191730e-005,1.266228e-005
3.904014e+001,-1.023880e-005,1.264136e-005
3.904060e+001,-1.292439e-005,1.262066e-005
3.904107e+001,-1.460288e-005,1.261577e-005
3.904153e+001,-1.560998e-005,1.262217e-005
3.904200e+001,0.000000e+000,0.000000e+000
3.904247e+001,0.000000e+000,0.000000e+000
3.904293e+001,0.000000e+000,0.000000e+000
3.904340e+001,0.000000e+000,0.000000e+000
3.904386e+001,0.000000e+000,0.000000e+000
3.904433e+001,0.000000e+000,0.000000e+000
3.904479e+001,0.000000e+000,0.000000e+000
3.904526e+001,0.000000e+000,0.000000e+000
3.904572e+001,0.000000e+000,0.000000e+000
3.904619e+001,0.000000e+000,0.000000e+000
3.904666e+001,0.000000e+000,0.000000e+000
3.904712e+001,0.000000e+000,0.000000e+000
3.904759e+001,0.000000e+000,0.000000e+000
3.904805e+001,0.000000e+000,0.000000e+000
3.904852e+001,0.000000e+000,0.000000e+000
3.904898e+001,0.000000e+000,0.000000e+000
3.904945e+001,0.000000e+000,0.000000e+000
3.904991e+001,0.000000e+000,0.000000e+000
3.905038e+001,0.000000e+000,0.000000e+000
3.905084e+001,0.000000e+000,0.000000e+000
3.905131e+001,0.000000e+000,0.000000e+000
3.905178e+001,0.000000e+000,0.000000e+000
3.905224e+001,0.000000e+000,0.000000e+000
3.905271e+001,0.000000e+000,0.000000e+000
3.905317e+001,0.000000e+000,0.000000e+000
3.905364e+001,0.000000e+000,0.000000e+000
3.905410e+001,0.000000e+000,0.000000e+000
3.905457e+001,0.000000e+000,0.000000e+000
3.905503e+001,0.000000e+000,0.000000e+000
3.905550e+001,0.000000e+000,0.000000e+000
3.905597e+001,0.000000e+000,0.000000e+000
3.905643e+001,0.000000e+000,0.000000e+000
3.905690e+001,0.000000e+000,0.000000e+000
3.905736e+001,0.000000e+000,0.000000e+000
3.905783e+001,0.000000e+000,0.000000e+000
3.905829e+001,0.000000e+000,0.000000e+000
3.905876e+001,0.000000e+000,0.000000e+000
3.905922e+001,0.000000e+000,0.000000e+000
3.905969e+001,0.000000e+000,0.000000e+000
3.906016e+001,0.000000e+000,0.000000e+000
3.906062e+001,0.000000e+000,0.000000e+000
3.906109e+001,0.000000e+000,0.000000e+000
3.906155e+001,0.000000e+000,0.000000e+000
3.906202e+001,0.000000e+000,0.000000e+000
3.906248e+001,0.000000e+000,0.000000e+000
3.906295e+001,0.000000e+000,0.000000e+000
3.906341e+001,0.000000e+000,0.000000e+000
3.906388e+001,0.000000e+000,0.000000e+000
3.906434e+001,0.000000e+000,0.000000e+000
3.906481e+001,0.000000e+000,0.000000e+000
3.906528e+001,0.000000e+000,0.000000e+000
3.906574e+001,0.000000e+000,0.000000e+000
3.906621e+001,0.000000e+000,0.000000e+000
3.906667e+001,0.000000e+000,0.000000e+000
3.906714e+001,0.000000e+000,0.000000e+000
3.906760e+001,0.000000e+000,0.000000e+000
3.906807e+001,0.000000e+000,0.000000e+000
3.906853e+001,0.000000e+000,0.000000e+000
3.906900e+001,0.000000e+000,0.000000e+000
3.906947e+001,0.000000e+000,0.000000e+000
3.906993e+001,0.000000e+000,0.000000e+000
3.907040e+001,0.000000e+000,0.000000e+000
3.907086e+001,0.000000e+000,0.000000e+000
3.907133e+001,0.000000e+000,0.000000e+000
3.907179e+001,0.000000e+000,0.000000e+000
3.907226e+001,0.000000e+000,0.000000e+000
3.907272e+001,0.000000e+000,0.000000e+000
3.907319e+001,0.000000e+000,0.000000e+000
3.907366e+001,0.000000e+000,0.000000e+000
3.907412e+001,0.000000e+000,0.000000e+000
3.907459e+001,0.000000e+000,0.000000e+000
3.907505e+001,0.000000e+000,0.000000e+000
3.907552e+001,0.000000e+000,0.000000e+000
3.907598e+001,0.000000e+000,0.000000e+000
3.907645e+001,0.000000e+000,0.000000e+000
3.907691e+001,0.000000e+000,0.000000e+000
3.907738e+001,0.000000e+000,0.000000e+000
3.907784e+001,0.000000e+000,0.000000e+000
3.907831e+001,0.000000e+000,0.000000e+000
3.907878e+001,0.000000e+000,0.000000e+000
3.907924e+001,0.000000e+000,0.000000e+000
3.907971e+001,0.000000e+000,0.000000e+000
3.908017e+001,0.000000e+000,0.000000e+000
3.908064e+001,0.000000e+000,0.000000e+000
3.908110e+001,0.000000e+000,0.000000e+000
3.908157e+001,0.000000e+000,0.000000e+000
3.908203e+001,0.000000e+000,0.000000e+000
3.908250e+001,0.000000e+000,0.000000e+000
3.908297e+001,0.000000e+000,0.000000e+000
3.908343e+001,0.000000e+000,0.000000e+000
3.908390e+001,0.000000e+000,0.000000e+000
3.908436e+001,0.000000e+000,0.000000e+000
3.908483e+001,0.000000e+000,0.000000e+000
3.908529e+001,0.000000e+000,0.000000e+000
3.908576e+001,0.000000e+000,0.000000e+000
3.908622e+001,0.000000e+000,0.000000e+000
3.908669e+001,0.000000e+000,0.000000e+000
3.908716e+001,0.000000e+000,0.000000e+000
3.908762e+001,0.000000e+000,0.000000e+000
3.908809e+001,0.000000e+000,0.000000e+000
3.908855e+001,0.000000e+000,0.000000e+000
3.908902e+001,0.000000e+000,0.000000e+000
3.908948e+001,0.000000e+000,0.000000e+000
3.908995e+001,0.000000e+000,0.000000e+000
3.909041e+001,0.000000e+000,0.000000e+000
3.909088e+001,0.000000e+000,0.000000e+000
3.909134e+001,0.000000e+000,0.000000e+000
3.909181e+001,0.000000e+000,0.000000e+000
3.909228e+001,0.000000e+000,0.000000e+000
3.909274e+001,0.000000e+000,0.000000e+000
3.909321e+001,0.000000e+000,0.000000e+000
3.909367e+001,0.000000e+000,0.000000e+000
3.909414e+001,0.000000e+000,0.000000e+000
3.909460e+001,0.000000e+000,0.000000e+000
3.909507e+001,0.000000e+000,0.000000e+000
3.909553e+001,0.000000e+000,0.000000e+000
3.909600e+001,0.000000e+000,0.000000e+000
3.909647e+001,0.000000e+000,0.000000e+000
3.909693e+001,0.000000e+000,0.000000e+000
3.909740e+001,0.000000e+000,0.000000e+000
3.909786e+001,0.000000e+000,0.000000e+000
3.909833e+001,0.000000e+000,0.000000e+000
3.909879e+001,0.000000e+000,0.000000e+000
3.909926e+001,0.000000e+000,0.000000e+000
3.909972e+001,0.000000e+000,0.000000e+000
3.910019e+001,0.000000e+000,0.000000e+000
3.910066e+001,0.000000e+000,0.000000e+000
3.910112e+001,0.000000e+000,0.000000e+000
3.910159e+001,0.000000e+000,0.000000e+000
3.910205e+001,0.000000e+000,0.000000e+000
3.910252e+001,0.000000e+000,0.000000e+000
3.910298e+001,0.000000e+000,0.000000e+000
3.910345e+001,0.000000e+000,0.000000e+000
3.910391e+001,0.000000e+000,0.000000e+000
3.910438e+001,0.000000e+000,0.000000e+000
3.910484e+001,0.000000e+000,0.000000e+000
3.910531e+001,0.000000e+000,0.000000e+000
3.910578e+001,0.000000e+000,0.000000e+000
3.910624e+001,0.000000e+000,0.000000e+000
3.910671e+001,0.000000e+000,0.000000e+000
3.910717e+001,0.000000e+000,0.000000e+000
3.910764e+001,0.000000e+000,0.000000e+000
3.910810e+001,0.000000e+000,0.000000e+000
3.910857e+001,0.000000e+000,0.000000e+000
3.910903e+001,0.000000e+000,0.000000e+000
3.910950e+001,0.000000e+000,0.000000e+000
3.910997e+001,0.000000e+000,0.000000e+000
3.911043e+001,0.000000e+000,0.000000e+000
3.911090e+001,0.000000e+000,0.000000e+000
3.911136e+001,0.000000e+000,0.000000e+000
3.911183e+001,0.000000e+000,0.000000e+000
3.911229e+001,0.000000e+000,0.000000e+000
3.911276e+001,0.000000e+000,0.000000e+000
3.911322e+001,0.000000e+000,0.000000e+000
3.911369e+001,0.000000e+000,0.000000e+000
3.911416e+001,0.000000e+000,0.000000e+000
3.911462e+001,0.000000e+000,0.000000e+000
3.911509e+001,0.000000e+000,0.000000e+000
3.911555e+001,0.000000e+000,0.000000e+000
3.911602e+001,0.000000e+000,0.000000e+000
3.911648e+001,0.000000e+000,0.000000e+000
3.911695e+001,0.000000e+000,0.000000e+000
3.911741e+001,0.000000e+000,0.000000e+000
3.911788e+001,0.000000e+000,0.000000e+000
3.911834e+001,0.000000e+000,0.000000e+000
3.911881e+001,0.000000e+000,0.000000e+000
3.911928e+001,0.000000e+000,0.000000e+000
3.911974e+001,0.000000e+000,0.000000e+000
3.912021e+001,0.000000e+000,0.000000e+000
3.912067e+001,0.000000e+000,0.000000e+000
3.912114e+001,0.000000e+000,0.000000e+000
3.912160e+001,0.000000e+000,0.000000e+000
3.912207e+001,0.000000e+000,0.000000e+000
3.912253e+001,0.000000e+000,0.000000e+000
3.912300e+001,0.000000e+000,0.000000e+000
3.912347e+001,0.000000e+000,0.000000e+000
3.912393e+001,0.000000e+000,0.000000e+000
3.912440e+001,0.000000e+000,0.000000e+000
3.912486e+001,0.000000e+000,0.000000e+000
3.912533e+001,0.000000e+000,0.000000e+000
3.912579e+001,0.000000e+000,0.000000e+000
3.912626e+001,0.000000e+000,0.000000e+000
3.912672e+001,0.000000e+000,0.000000e+000
3.912719e+001,0.000000e+000,0.000000e+000
3.912766e+001,0.000000e+000,0.000000e+000
3.912812e+001,0.000000e+000,0.000000e+000
3.912859e+001,0.000000e+000,0.000000e+000
3.912905e+001,0.000000e+000,0.000000e+000
3.912952e+001,0.000000e+000,0.000000e+000
3.912998e+001,0.000000e+000,0.000000e+000
3.913045e+001,0.000000e+000,0.000000e+000
3.913091e+001,0.000000e+000,0.000000e+000
3.913138e+001,0.000000e+000,0.000000e+000
3.913184e+001,0.000000e+000,0.000000e+000
3.913231e+001,0.000000e+000,0.000000e+000
3.913278e+001,0.000000e+000,0.000000e+000
3.913324e+001,0.000000e+000,0.000000e+000
3.913371e+001,0.000000e+000,0.000000e+000
3.913417e+001,0.000000e+000,0.000000e+000
3.913464e+001,0.000000e+000,0.000000e+000
3.913510e+001,0.000000e+000,0.000000e+000
3.913557e+001,0.000000e+000,0.000000e+000
3.913603e+001,0.000000e+000,0.000000e+000
3.913650e+001,0.000000e+000,0.000000e+000
3.913697e+001,0.000000e+000,0.000000e+000
3.913743e+001,0.000000e+000,0.000000e+000
3.913790e+001,0.000000e+000,0.000000e+000
3.913836e+001,0.000000e+000,0.000000e+000
3.913883e+001,0.000000e+000,0.000000e+000
3.913929e+001,0.000000e+000,0.000000e+000
3.913976e+001,0.000000e+000,0.000000e+000
3.914022e+001,0.000000e+000,0.000000e+000
3.914069e+001,0.000000e+000,0.000000e+000
3.914116e+001,0.000000e+000,0.000000e+000
3.914162e+001,0.000000e+000,0.000000e+000
3.914209e+001,0.000000e+000,0.000000e+000
3.914255e+001,0.000000e+000,0.000000e+000
3.914302e+001,0.000000e+000,0.000000e+000
3.914348e+001,0.000000e+000,0.000000e+000
3.914395e+001,0.000000e+000,0.000000e+000
3.914441e+001,0.000000e+000,0.000000e+000
3.914488e+001,0.000000e+000,0.000000e+000
3.914534e+001,0.000000e+000,0.000000e+000
3.914581e+001,0.000000e+000,0.000000e+000
3.914628e+001,0.000000e+000,0.000000e+000
3.914674e+001,0.000000e+000,0.000000e+000
3.914721e+001,0.000000e+000,0.000000e+000
3.914767e+001,0.000000e+000,0.000000e+000
3.914814e+001,0.000000e+000,0.000000e+000
3.914860e+001,0.000000e+000,0.000000e+000
3.914907e+001,0.000000e+000,0.000000e+000
3.914953e+001,0.000000e+000,0.000000e+000
3.915000e+001,0.000000e+000,0.000000e+000
3.915047e+001,0.000000e+000,0.000000e+000
3.915093e+001,0.000000e+000,0.000000e+000
3.915140e+001,0.000000e+000,0.000000e+000
3.915186e+001,0.000000e+000,0.000000e+000
3.915233e+001,0.000000e+000,0.000000e+000
3.915279e+001,0.000000e+000,0.000000e+000
3.915326e+001,0.000000e+000,0.000000e+000
3.915372e+001,0.000000e+000,0.000000e+000
3.915419e+001,0.000000e+000,0.000000e+000
3.915466e+001,0.000000e+000,0.000000e+000
3.915512e+001,0.000000e+000,0.000000e+000
3.915559e+001,0.000000e+000,0.000000e+000
3.915605e+001,0.000000e+000,0.000000e+000
3.915652e+001,0.000000e+000,0.000000e+000
3.915698e+001,0.000000e+000,0.000000e+000
3.915745e+001,0.000000e+000,0.000000e+000
3.915791e+001,0.000000e+000,0.000000e+000
3.915838e+001,0.000000e+000,0.000000e+000
3.915884e+001,0.000000e+000,0.000000e+000
3.915931e+001,0.000000e+000,0.000000e+000
3.915978e+001,0.000000e+000,0.000000e+000
3.916024e+001,0.000000e+000,0.000000e+000
3.916071e+001,0.000000e+000,0.000000e+000
3.916117e+001,0.000000e+000,0.000000e+000
3.916164e+001,0.000000e+000,0.000000e+000
3.916210e+001,0.000000e+000,0.000000e+000
3.916257e+001,0.000000e+000,0.000000e+000
3.916303e+001,0.000000e+000,0.000000e+000
3.916350e+001,0.000000e+000,0.000000e+000
3.916397e+001,0.000000e+000,0.000000e+000
3.916443e+001,0.000000e+000,0.000000e+000
3.916490e+001,0.000000e+000,0.000000e+000
3.916536e+001,0.000000e+000,0.000000e+000
3.916583e+001,0.000000e+000,0.000000e+000
3.916629e+001,0.000000e+000,0.000000e+000
3.916676e+001,0.000000e+000,0.000000e+000
3.916722e+001,0.000000e+000,0.000000e+000
3.916769e+001,0.000000e+000,0.000000e+000
3.916816e+001,0.000000e+000,0.000000e+000
3.916862e+001,0.000000e+000,0.000000e+000
3.916909e+001,0.000000e+000,0.000000e+000
3.916955e+001,0.000000e+000,0.000000e+000
3.917002e+001,0.000000e+000,0.000000e+000
3.917048e+001,0.000000e+000,0.000000e+000
3.917095e+001,0.000000e+000,0.000000e+000
3.917141e+001,0.000000e+000,0.000000e+000
3.917188e+001,0.000000e+000,0.000000e+000
3.917234e+001,0.000000e+000,0.000000e+000
3.917281e+001,0.000000e+000,0.000000e+000
3.917328e+001,0.000000e+000,0.000000e+000
3.917374e+001,0.000000e+000,0.000000e+000
3.917421e+001,0.000000e+000,0.000000e+000
3.917467e+001,0.000000e+000,0.000000e+000
3.917514e+001,0.000000e+000,0.000000e+000
3.917560e+001,0.000000e+000,0.000000e+000
3.917607e+001,0.000000e+000,0.000000e+000
3.917653e+001,0.000000e+000,0.000000e+000
3.917700e+001,0.000000e+000,0.000000e+000
3.917747e+001,0.000000e+000,0.000000e+000
3.917793e+001,0.000000e+000,0.000000e+000
3.917840e+001,0.000000e+000,0.000000e+000
3.917886e+001,0.000000e+000,0.000000e+000
3.917933e+001,0.000000e+000,0.000000e+000
3.917979e+001,0.000000e+000,0.000000e+000
3.918026e+001,0.000000e+000,0.000000e+000
3.918072e+001,0.000000e+000,0.000000e+000
3.918119e+001,0.000000e+000,0.000000e+000
3.918166e+001,0.000000e+000,0.000000e+000
3.918212e+001,0.000000e+000,0.000000e+000
3.918259e+001,0.000000e+000,0.000000e+000
3.918305e+001,0.000000e+000,0.000000e+000
3.918352e+001,0.000000e+000,0.000000e+000
3.918398e+001,0.000000e+000,0.000000e+000
3.918445e+001,0.000000e+000,0.000000e+000
3.918491e+001,0.000000e+000,0.000000e+000
3.918538e+001,0.000000e+000,0.000000e+000
3.918584e+001,0.000000e+000,0.000000e+000
3.918631e+001,0.000000e+000,0.000000e+000
3.918678e+001,0.000000e+000,0.000000e+000
3.918724e+001,0.000000e+000,0.000000e+000
3.918771e+001,0.000000e+000,0.000000e+000
3.918817e+001,0.000000e+000,0.000000e+000
3.918864e+001,0.000000e+000,0.000000e+000
3.918910e+001,0.000000e+000,0.000000e+000
3.918957e+001,0.000000e+000,0.000000e+000
3.919003e+001,0.000000e+000,0.000000e+000
3.919050e+001,0.000000e+000,0.000000e+000
3.919097e+001,0.000000e+000,0.000000e+000
3.919143e+001,0.000000e+000,0.000000e+000
3.919190e+001,0.000000e+000,0.000000e+000
3.919236e+001,0.000000e+000,0.000000e+000
3.919283e+001,0.000000e+000,0.000000e+000
3.919329e+001,0.000000e+000,0.000000e+000
3.919376e+001,0.000000e+000,0.000000e+000
3.919422e+001,0.000000e+000,0.000000e+000
3.919469e+001,0.000000e+000,0.000000e+000
3.919516e+001,0.000000e+000,0.000000e+000
3.919562e+001,0.000000e+000,0.000000e+000
3.919609e+001,0.000000e+000,0.000000e+000
3.919655e+001,0.000000e+000,0.000000e+000
3.919702e+001,0.000000e+000,0.000000e+000
3.919748e+001,0.000000e+000,0.000000e+000
3.919795e+001,0.000000e+000,0.000000e+000
3.919841e+001,0.000000e+000,0.000000e+000
3.919888e+001,0.000000e+000,0.000000e+000
3.919934e+001,0.000000e+000,0.000000e+000
3.919981e+001,0.000000e+000,0.000000e+000
3.920028e+001,0.000000e+000,0.000000e+000
3.920074e+001,0.000000e+000,0.000000e+000
3.920121e+001,0.000000e+000,0.000000e+000
3.920167e+001,0.000000e+000,0.000000e+000
3.920214e+001,0.000000e+000,0.000000e+000
3.920260e+001,0.000000e+000,0.000000e+000
3.920307e+001,0.000000e+000,0.000000e+000
3.920353e+001,0.000000e+000,0.000000e+000
3.920400e+001,0.000000e+000,0.000000e+000
3.920447e+001,0.000000e+000,0.000000e+000
3.920493e+001,0.000000e+000,0.000000e+000
3.920540e+001,0.000000e+000,0.000000e+000
3.920586e+001,0.000000e+000,0.000000e+000
3.920633e+001,0.000000e+000,0.000000e+000
3.920679e+001,0.000000e+000,0.000000e+000
3.920726e+001,0.000000e+000,0.000000e+000
3.920772e+001,0.000000e+000,0.000000e+000
3.920819e+001,0.000000e+000,0.000000e+000
3.920866e+001,0.000000e+000,0.000000e+000
3.920912e+001,0.000000e+000,0.000000e+000
3.920959e+001,0.000000e+000,0.000000e+000
3.921005e+001,0.000000e+000,0.000000e+000
3.921052e+001,0.000000e+000,0.000000e+000
3.921098e+001,0.000000e+000,0.000000e+000
3.921145e+001,0.000000e+000,0.000000e+000
3.921191e+001,0.000000e+000,0.000000e+000
3.921238e+001,0.000000e+000,0.000000e+000
3.921284e+001,0.000000e+000,0.000000e+000
3.921331e+001,0.000000e+000,0.000000e+000
3.921378e+001,0.000000e+000,0.000000e+000
3.921424e+001,0.000000e+000,0.000000e+000
3.921471e+001,0.000000e+000,0.000000e+000
3.921517e+001,0.000000e+000,0.000000e+000
3.921564e+001,0.000000e+000,0.000000e+000
3.921610e+001,0.000000e+000,0.000000e+000
3.921657e+001,0.000000e+000,0.000000e+000
3.921703e+001,0.000000e+000,0.000000e+000
3.921750e+001,0.000000e+000,0.000000e+000
3.921797e+001,0.000000e+000,0.000000e+000
3.921843e+001,0.000000e+000,0.000000e+000
3.921890e+001,0.000000e+000,0.000000e+000
3.921936e+001,0.000000e+000,0.000000e+000
3.921983e+001,0.000000e+000,0.000000e+000
3.922029e+001,0.000000e+000,0.000000e+000
3.922076e+001,0.000000e+000,0.000000e+000
3.922122e+001,0.000000e+000,0.000000e+000
3.922169e+001,0.000000e+000,0.000000e+000
3.922216e+001,0.000000e+000,0.000000e+000
3.922262e+001,0.000000e+000,0.000000e+000
3.922309e+001,0.000000e+000,0.000000e+000
3.922355e+001,0.000000e+000,0.000000e+000
3.922402e+001,0.000000e+000,0.000000e+000
3.922448e+001,0.000000e+000,0.000000e+000
3.922495e+001,0.000000e+000,0.000000e+000
3.922541e+001,0.000000e+000,0.000000e+000
3.922588e+001,0.000000e+000,0.000000e+000
3.922634e+001,0.000000e+000,0.000000e+000
3.922681e+001,0.000000e+000,0.000000e+000
3.922728e+001,0.000000e+000,0.000000e+000
3.922774e+001,0.000000e+000,0.000000e+000
3.922821e+001,0.000000e+000,0.000000e+000
3.922867e+001,0.000000e+000,0.000000e+000
3.922914e+001,0.000000e+000,0.000000e+000
3.922960e+001,0.000000e+000,0.000000e+000
3.923007e+001,0.000000e+000,0.000000e+000
3.923053e+001,0.000000e+000,0.000000e+000
3.923100e+001,0.000000e+000,0.000000e+000
3.923147e+001,0.000000e+000,0.000000e+000
3.923193e+001,0.000000e+000,0.000000e+000
3.923240e+001,0.000000e+000,0.000000e+000
3.923286e+001,0.000000e+000,0.000000e+000
3.923333e+001,0.000000e+000,0.000000e+000
3.923379e+001,0.000000e+000,0.000000e+000
3.923426e+001,0.000000e+000,0.000000e+000
3.923472e+001,0.000000e+000,0.000000e+000
3.923519e+001,0.000000e+000,0.000000e+000
3.923566e+001,0.000000e+000,0.000000e+000
3.923612e+001,0.000000e+000,0.000000e+000
3.923659e+001,0.000000e+000,0.000000e+000
3.923705e+001,0.000000e+000,0.000000e+000
3.923752e+001,0.000000e+000,0.000000e+000
3.923798e+001,0.000000e+000,0.000000e+000
3.923845e+001,0.000000e+000,0.000000e+000
