X [s],R DELTOID ANTERIOR: EMG 2 [V],R DELTOID ANTERIOR: EMG 2->filter (FilterSlidingRMS51) [V]
3.606785e+001,-2.316319e-005,2.185679e-005
3.606837e+001,-2.333104e-005,2.186269e-005
3.606888e+001,-2.383459e-005,2.186896e-005
3.606940e+001,-2.299535e-005,2.187570e-005
3.606992e+001,-2.249180e-005,2.188312e-005
3.607044e+001,-2.366674e-005,2.189350e-005
3.607096e+001,-2.433814e-005,2.190852e-005
3.607148e+001,-2.433814e-005,2.191955e-005
3.607200e+001,-2.467384e-005,2.192677e-005
3.607252e+001,-2.299535e-005,2.193409e-005
3.607304e+001,-2.198825e-005,2.193828e-005
3.607356e+001,-2.232395e-005,2.193540e-005
3.607408e+001,-2.030976e-005,2.193247e-005
3.607460e+001,-1.896696e-005,2.193374e-005
3.607512e+001,-1.997406e-005,2.193493e-005
3.607563e+001,-2.064546e-005,2.193297e-005
3.607615e+001,-2.030976e-005,2.193198e-005
3.607667e+001,-2.098116e-005,2.193198e-005
3.607719e+001,-2.198825e-005,2.192993e-005
3.607771e+001,-2.232395e-005,2.192922e-005
3.607823e+001,-2.098116e-005,2.193062e-005
3.607875e+001,-2.098116e-005,2.192715e-005
3.607927e+001,-2.165255e-005,2.192367e-005
3.607979e+001,-2.198825e-005,2.192333e-005
3.608031e+001,-2.215610e-005,2.192669e-005
3.608083e+001,-1.963836e-005,2.192910e-005
3.608135e+001,-1.896696e-005,2.192376e-005
3.608187e+001,-1.963836e-005,2.191272e-005
3.608238e+001,-1.712062e-005,2.189973e-005
3.608290e+001,-1.712062e-005,2.188552e-005
3.608342e+001,-2.030976e-005,2.187853e-005
3.608394e+001,-2.165255e-005,2.188104e-005
3.608446e+001,-2.232395e-005,2.188561e-005
3.608498e+001,-2.366674e-005,2.188969e-005
3.608550e+001,-2.433814e-005,2.189403e-005
3.608602e+001,-2.433814e-005,2.190567e-005
3.608654e+001,-2.366674e-005,2.192119e-005
3.608706e+001,-2.299535e-005,2.193274e-005
3.608758e+001,-2.232395e-005,2.194014e-005
3.608810e+001,-2.198825e-005,2.194290e-005
3.608862e+001,-2.165255e-005,2.193851e-005
3.608913e+001,-2.299535e-005,2.193265e-005
3.608965e+001,-2.333104e-005,2.193117e-005
3.609017e+001,-2.400244e-005,2.193263e-005
3.609069e+001,-2.232395e-005,2.193488e-005
3.609121e+001,-2.232395e-005,2.193195e-005
3.609173e+001,-2.232395e-005,2.193051e-005
3.609225e+001,-2.366674e-005,2.192566e-005
3.609277e+001,-2.366674e-005,2.192176e-005
3.609329e+001,-2.366674e-005,2.191826e-005
3.609381e+001,-2.400244e-005,2.191355e-005
3.609433e+001,-2.383459e-005,2.190959e-005
3.609485e+001,-2.265965e-005,2.190687e-005
3.609537e+001,-2.047761e-005,2.190313e-005
3.609588e+001,-2.030976e-005,2.189334e-005
3.609640e+001,-2.215610e-005,2.188323e-005
3.609692e+001,-2.165255e-005,2.188496e-005
3.609744e+001,-2.165255e-005,2.188828e-005
3.609796e+001,-2.316319e-005,2.189346e-005
3.609848e+001,-2.433814e-005,2.190185e-005
3.609900e+001,-2.333104e-005,2.191228e-005
3.609952e+001,-2.366674e-005,2.192103e-005
3.610004e+001,-2.366674e-005,2.193113e-005
3.610056e+001,-2.165255e-005,2.194511e-005
3.610108e+001,-1.829557e-005,2.195577e-005
3.610160e+001,-1.795987e-005,2.195691e-005
3.610212e+001,-2.030976e-005,2.194999e-005
3.610263e+001,-2.299535e-005,2.194374e-005
3.610315e+001,-2.098116e-005,2.194925e-005
3.610367e+001,-1.829557e-005,2.195425e-005
3.610419e+001,-1.762417e-005,2.195184e-005
3.610471e+001,-1.896696e-005,2.194570e-005
3.610523e+001,-1.896696e-005,2.193984e-005
3.610575e+001,-1.594568e-005,2.193397e-005
3.610627e+001,-1.594568e-005,2.192240e-005
3.610679e+001,-1.829557e-005,2.190938e-005
3.610731e+001,-1.963836e-005,2.190161e-005
3.610783e+001,-1.963836e-005,2.189697e-005
3.610835e+001,-1.997406e-005,2.189302e-005
3.610887e+001,-2.064546e-005,2.189173e-005
3.610938e+001,-2.064546e-005,2.189106e-005
3.610990e+001,-2.030976e-005,2.188904e-005
3.611042e+001,-2.030976e-005,2.188705e-005
3.611094e+001,-2.131685e-005,2.188368e-005
3.611146e+001,-2.316319e-005,2.187866e-005
3.611198e+001,-2.433814e-005,2.187754e-005
3.611250e+001,-2.249180e-005,2.188128e-005
3.611302e+001,-2.165255e-005,2.188304e-005
3.611354e+001,-2.165255e-005,2.188304e-005
3.611406e+001,-2.030976e-005,2.188092e-005
3.611458e+001,-1.829557e-005,2.187540e-005
3.611510e+001,-2.030976e-005,2.186690e-005
3.611562e+001,-2.333104e-005,2.186282e-005
3.611613e+001,-2.333104e-005,2.186501e-005
3.611665e+001,-2.064546e-005,2.186684e-005
3.611717e+001,-1.963836e-005,2.186341e-005
3.611769e+001,-2.064546e-005,2.185660e-005
3.611821e+001,-2.433814e-005,2.185526e-005
3.611873e+001,-2.500954e-005,2.186632e-005
3.611925e+001,-2.232395e-005,2.187895e-005
3.611977e+001,-2.198825e-005,2.187895e-005
3.612029e+001,-2.433814e-005,2.187058e-005
3.612081e+001,-2.568093e-005,2.187058e-005
3.612133e+001,-2.333104e-005,2.187531e-005
3.612185e+001,-2.114900e-005,2.187605e-005
3.612237e+001,-2.299535e-005,2.187638e-005
3.612288e+001,-2.299535e-005,2.188059e-005
3.612340e+001,-2.232395e-005,2.188546e-005
3.612392e+001,-2.299535e-005,2.188954e-005
3.612444e+001,-2.333104e-005,2.189239e-005
3.612496e+001,-2.299535e-005,2.189313e-005
3.612548e+001,-2.165255e-005,2.189457e-005
3.612600e+001,-2.030976e-005,2.189593e-005
3.612652e+001,-2.064546e-005,2.189394e-005
3.612704e+001,-2.131685e-005,2.189192e-005
3.612756e+001,-2.165255e-005,2.189089e-005
3.612808e+001,-2.165255e-005,2.188877e-005
3.612860e+001,-2.165255e-005,2.188842e-005
3.612912e+001,-2.265965e-005,2.188978e-005
3.612963e+001,-2.299535e-005,2.189050e-005
3.613015e+001,-2.198825e-005,2.188748e-005
3.613067e+001,-2.064546e-005,2.188231e-005
3.613119e+001,-1.963836e-005,2.188028e-005
3.613171e+001,-1.963836e-005,2.187901e-005
3.613223e+001,-2.030976e-005,2.187506e-005
3.613275e+001,-2.232395e-005,2.186766e-005
3.613327e+001,-2.198825e-005,2.186081e-005
3.613379e+001,-2.165255e-005,2.185406e-005
3.613431e+001,-2.165255e-005,2.185121e-005
3.613483e+001,-2.182040e-005,2.184981e-005
3.613535e+001,-1.997406e-005,2.184875e-005
3.613587e+001,-2.098116e-005,2.184330e-005
3.613638e+001,-2.366674e-005,2.183908e-005
3.613690e+001,-2.333104e-005,2.184057e-005
3.613742e+001,-2.232395e-005,2.184417e-005
3.613794e+001,-2.333104e-005,2.184922e-005
3.613846e+001,-2.450599e-005,2.185483e-005
3.613898e+001,-2.450599e-005,2.185788e-005
3.613950e+001,-2.265965e-005,2.185980e-005
3.614002e+001,-2.131685e-005,2.186052e-005
3.614054e+001,-2.098116e-005,2.185983e-005
3.614106e+001,-2.198825e-005,2.185778e-005
3.614158e+001,-2.131685e-005,2.185413e-005
3.614210e+001,-2.064546e-005,2.184910e-005
3.614262e+001,-2.433814e-005,2.184638e-005
3.614313e+001,-2.534523e-005,2.184866e-005
3.614365e+001,-2.232395e-005,2.185407e-005
3.614417e+001,-2.165255e-005,2.185616e-005
3.614469e+001,-2.299535e-005,2.185851e-005
3.614521e+001,-2.500954e-005,2.186272e-005
3.614573e+001,-2.668803e-005,2.187153e-005
3.614625e+001,-2.433814e-005,2.188240e-005
3.614677e+001,-2.098116e-005,2.188393e-005
3.614729e+001,-2.098116e-005,2.187747e-005
3.614781e+001,-2.165255e-005,2.187327e-005
3.614833e+001,-2.232395e-005,2.186855e-005
3.614885e+001,-2.232395e-005,2.186783e-005
3.614937e+001,-2.333104e-005,2.186923e-005
3.614988e+001,-2.500954e-005,2.187351e-005
3.615040e+001,-2.366674e-005,2.187883e-005
3.615092e+001,-2.165255e-005,2.188177e-005
3.615144e+001,-2.114900e-005,2.188412e-005
3.615196e+001,-2.232395e-005,2.188766e-005
3.615248e+001,-2.232395e-005,2.189043e-005
3.615300e+001,-2.064546e-005,2.188596e-005
3.615352e+001,-1.997406e-005,2.187488e-005
3.615404e+001,-2.232395e-005,2.186569e-005
3.615456e+001,-2.333104e-005,2.186497e-005
3.615508e+001,-2.299535e-005,2.186716e-005
3.615560e+001,-2.165255e-005,2.186716e-005
3.615612e+001,-2.165255e-005,2.186503e-005
3.615663e+001,-2.165255e-005,2.186771e-005
3.615715e+001,-1.896696e-005,2.187607e-005
3.615767e+001,-1.779202e-005,2.187840e-005
3.615819e+001,-2.030976e-005,2.187635e-005
3.615871e+001,-2.098116e-005,2.187885e-005
3.615923e+001,-2.098116e-005,2.188268e-005
3.615975e+001,-2.114900e-005,2.188399e-005
3.616027e+001,-2.165255e-005,2.188085e-005
3.616079e+001,-2.098116e-005,2.187498e-005
3.616131e+001,-2.098116e-005,2.187186e-005
3.616183e+001,-2.030976e-005,2.186910e-005
3.616235e+001,-1.795987e-005,2.186501e-005
3.616287e+001,-1.728847e-005,2.186138e-005
3.616338e+001,-1.846342e-005,2.185788e-005
3.616390e+001,-1.829557e-005,2.185698e-005
3.616442e+001,-1.762417e-005,2.185328e-005
3.616494e+001,-1.829557e-005,2.184575e-005
3.616546e+001,-2.165255e-005,2.183937e-005
3.616598e+001,-2.316319e-005,2.183937e-005
3.616650e+001,-2.165255e-005,2.184259e-005
3.616702e+001,-2.131685e-005,2.184528e-005
3.616754e+001,-2.232395e-005,2.185097e-005
3.616806e+001,-2.333104e-005,2.185990e-005
3.616858e+001,-2.198825e-005,2.187101e-005
3.616910e+001,-2.064546e-005,2.187689e-005
3.616962e+001,-2.165255e-005,2.188005e-005
3.617013e+001,-2.265965e-005,2.188273e-005
3.617065e+001,-2.299535e-005,2.188553e-005
3.617117e+001,-2.316319e-005,2.189356e-005
3.617169e+001,-2.232395e-005,2.190314e-005
3.617221e+001,-2.165255e-005,2.190384e-005
3.617273e+001,-2.098116e-005,2.189601e-005
3.617325e+001,-2.165255e-005,2.188560e-005
3.617377e+001,-2.265965e-005,2.188419e-005
3.617429e+001,-2.299535e-005,2.188834e-005
3.617481e+001,-2.265965e-005,2.189118e-005
3.617533e+001,-2.198825e-005,2.189118e-005
3.617585e+001,-2.064546e-005,2.189048e-005
3.617637e+001,-2.165255e-005,2.188845e-005
3.617688e+001,-2.249180e-005,2.188845e-005
3.617740e+001,-2.299535e-005,2.188737e-005
3.617792e+001,-2.299535e-005,2.188116e-005
3.617844e+001,-2.232395e-005,2.187158e-005
3.617896e+001,-2.114900e-005,2.187086e-005
3.617948e+001,-2.064546e-005,2.187502e-005
3.618000e+001,-1.896696e-005,2.187502e-005
3.618052e+001,-1.997406e-005,2.186772e-005
3.618104e+001,-1.963836e-005,2.186508e-005
3.618156e+001,-1.963836e-005,2.186249e-005
3.618208e+001,-2.064546e-005,2.185990e-005
3.618260e+001,-2.198825e-005,2.186119e-005
3.618312e+001,-2.366674e-005,2.186708e-005
3.618363e+001,-2.500954e-005,2.187473e-005
3.618415e+001,-2.366674e-005,2.188006e-005
3.618467e+001,-2.165255e-005,2.188118e-005
3.618519e+001,-2.030976e-005,2.187833e-005
3.618571e+001,-2.182040e-005,2.187496e-005
3.618623e+001,-2.299535e-005,2.187925e-005
3.618675e+001,-2.299535e-005,2.188445e-005
3.618727e+001,-2.165255e-005,2.188445e-005
3.618779e+001,-2.165255e-005,2.188087e-005
3.618831e+001,-2.400244e-005,2.187946e-005
3.618883e+001,-2.500954e-005,2.188097e-005
3.618935e+001,-2.433814e-005,2.187936e-005
3.618987e+001,-2.349889e-005,2.187858e-005
3.619038e+001,-2.299535e-005,2.187932e-005
3.619090e+001,-2.299535e-005,2.188005e-005
3.619142e+001,-2.232395e-005,2.188289e-005
3.619194e+001,-2.165255e-005,2.187843e-005
3.619246e+001,-2.131685e-005,2.187409e-005
3.619298e+001,-2.265965e-005,2.187767e-005
3.619350e+001,-2.433814e-005,2.188616e-005
3.619402e+001,-2.568093e-005,2.189470e-005
3.619454e+001,-2.500954e-005,2.190511e-005
3.619506e+001,-2.316319e-005,2.191254e-005
3.619558e+001,-2.165255e-005,2.191810e-005
3.619610e+001,-2.198825e-005,2.192446e-005
3.619662e+001,-2.232395e-005,2.193033e-005
3.619713e+001,-2.232395e-005,2.193173e-005
3.619765e+001,-2.232395e-005,2.193101e-005
3.619817e+001,-2.366674e-005,2.193101e-005
3.619869e+001,-2.299535e-005,2.193464e-005
3.619921e+001,-2.064546e-005,2.193748e-005
3.619973e+001,-2.030976e-005,2.193477e-005
3.620025e+001,-2.299535e-005,2.192702e-005
3.620077e+001,-2.467384e-005,2.192477e-005
3.620129e+001,-2.333104e-005,2.192820e-005
3.620181e+001,-2.232395e-005,2.193246e-005
3.620233e+001,-2.299535e-005,2.193717e-005
3.620285e+001,-2.316319e-005,2.194395e-005
3.620337e+001,-2.366674e-005,2.194716e-005
3.620388e+001,-2.366674e-005,2.195148e-005
3.620440e+001,-2.232395e-005,2.195682e-005
3.620492e+001,-2.165255e-005,2.195682e-005
3.620544e+001,-2.232395e-005,2.195097e-005
3.620596e+001,-2.232395e-005,2.194953e-005
3.620648e+001,-2.098116e-005,2.195229e-005
3.620700e+001,-2.165255e-005,2.195093e-005
3.620752e+001,-2.383459e-005,2.194661e-005
3.620804e+001,-2.433814e-005,2.194991e-005
3.620856e+001,-2.366674e-005,2.195745e-005
3.620908e+001,-2.232395e-005,2.196444e-005
3.620960e+001,-2.131685e-005,2.196850e-005
3.621012e+001,-1.963836e-005,2.197175e-005
3.621063e+001,-1.963836e-005,2.197048e-005
3.621115e+001,-1.997406e-005,2.196889e-005
3.621167e+001,-2.030976e-005,2.196952e-005
3.621219e+001,-2.047761e-005,2.197016e-005
3.621271e+001,-2.098116e-005,2.196782e-005
3.621323e+001,-2.030976e-005,2.196506e-005
3.621375e+001,-1.896696e-005,2.195956e-005
3.621427e+001,-1.829557e-005,2.195156e-005
3.621479e+001,-1.896696e-005,2.194237e-005
3.621531e+001,-2.030976e-005,2.193362e-005
3.621583e+001,-2.030976e-005,2.193025e-005
3.621635e+001,-2.098116e-005,2.192827e-005
3.621687e+001,-2.064546e-005,2.192551e-005
3.621738e+001,-2.098116e-005,2.192028e-005
3.621790e+001,-2.165255e-005,2.192094e-005
3.621842e+001,-1.997406e-005,2.192230e-005
3.621894e+001,-1.829557e-005,2.191313e-005
3.621946e+001,-1.896696e-005,2.189933e-005
3.621998e+001,-2.098116e-005,2.188829e-005
3.622050e+001,-2.030976e-005,2.188623e-005
3.622102e+001,-1.863127e-005,2.188491e-005
3.622154e+001,-1.695277e-005,2.187844e-005
3.622206e+001,-1.896696e-005,2.186696e-005
3.622258e+001,-2.198825e-005,2.185893e-005
3.622310e+001,-2.366674e-005,2.185677e-005
3.622362e+001,-2.299535e-005,2.186111e-005
3.622413e+001,-2.299535e-005,2.186533e-005
3.622465e+001,-2.433814e-005,2.186748e-005
3.622517e+001,-2.500954e-005,2.187265e-005
3.622569e+001,-2.366674e-005,2.188342e-005
3.622621e+001,-2.249180e-005,2.189293e-005
3.622673e+001,-2.198825e-005,2.189671e-005
3.622725e+001,-2.165255e-005,2.189456e-005
3.622777e+001,-2.131685e-005,2.189316e-005
3.622829e+001,-2.131685e-005,2.189383e-005
3.622881e+001,-2.299535e-005,2.189893e-005
3.622933e+001,-2.400244e-005,2.190695e-005
3.622985e+001,-2.433814e-005,2.191721e-005
3.623037e+001,-2.299535e-005,2.192824e-005
3.623088e+001,-2.198825e-005,2.193244e-005
3.623140e+001,-2.098116e-005,2.193174e-005
3.623192e+001,-2.232395e-005,2.193305e-005
3.623244e+001,-2.467384e-005,2.193839e-005
3.623296e+001,-2.534523e-005,2.194896e-005
3.623348e+001,-2.366674e-005,2.195853e-005
3.623400e+001,-2.198825e-005,2.196002e-005
3.623452e+001,-2.165255e-005,2.196002e-005
3.623504e+001,-2.165255e-005,2.196396e-005
3.623556e+001,-2.114900e-005,2.196789e-005
3.623608e+001,-2.064546e-005,2.197018e-005
3.623660e+001,-2.064546e-005,2.196781e-005
3.623712e+001,-2.198825e-005,2.195995e-005
3.623763e+001,-2.467384e-005,2.195162e-005
3.623815e+001,-2.299535e-005,2.195201e-005
3.623867e+001,-2.047761e-005,2.195127e-005
3.623919e+001,-1.963836e-005,2.194717e-005
3.623971e+001,-2.030976e-005,2.193891e-005
3.624023e+001,-2.165255e-005,2.193484e-005
3.624075e+001,-2.165255e-005,2.193586e-005
3.624127e+001,-2.030976e-005,2.193446e-005
3.624179e+001,-1.963836e-005,2.192747e-005
3.624231e+001,-2.030976e-005,2.192177e-005
3.624283e+001,-2.030976e-005,2.191625e-005
3.624335e+001,-1.930266e-005,2.191218e-005
3.624387e+001,-1.963836e-005,2.190477e-005
3.624438e+001,-2.064546e-005,2.189496e-005
3.624490e+001,-2.198825e-005,2.188550e-005
3.624542e+001,-2.165255e-005,2.188033e-005
3.624594e+001,-2.198825e-005,2.188135e-005
3.624646e+001,-2.366674e-005,2.188600e-005
3.624698e+001,-2.299535e-005,2.188893e-005
3.624750e+001,-2.098116e-005,2.188190e-005
3.624802e+001,-2.098116e-005,2.187148e-005
3.624854e+001,-2.182040e-005,2.187080e-005
3.624906e+001,-2.232395e-005,2.187447e-005
3.624958e+001,-2.232395e-005,2.187656e-005
3.625010e+001,-2.232395e-005,2.187511e-005
3.625062e+001,-2.232395e-005,2.187367e-005
3.625113e+001,-2.098116e-005,2.187507e-005
3.625165e+001,-2.064546e-005,2.187507e-005
3.625217e+001,-2.299535e-005,2.187507e-005
3.625269e+001,-2.165255e-005,2.187792e-005
3.625321e+001,-1.963836e-005,2.187282e-005
3.625373e+001,-2.030976e-005,2.186221e-005
3.625425e+001,-2.114900e-005,2.185594e-005
3.625477e+001,-2.098116e-005,2.185133e-005
3.625529e+001,-2.232395e-005,2.184251e-005
3.625581e+001,-2.299535e-005,2.183765e-005
3.625633e+001,-2.500954e-005,2.183304e-005
3.625685e+001,-2.500954e-005,2.183616e-005
3.625737e+001,-2.467384e-005,2.184430e-005
3.625788e+001,-2.366674e-005,2.185232e-005
3.625840e+001,-2.165255e-005,2.185381e-005
3.625892e+001,-2.165255e-005,2.184636e-005
3.625944e+001,-2.232395e-005,2.184125e-005
3.625996e+001,-2.249180e-005,2.184053e-005
3.626048e+001,-2.131685e-005,2.184230e-005
3.626100e+001,-2.064546e-005,2.184493e-005
3.626152e+001,-2.265965e-005,2.184559e-005
3.626204e+001,-2.433814e-005,2.184907e-005
3.626256e+001,-2.366674e-005,2.185495e-005
3.626308e+001,-2.232395e-005,2.185998e-005
3.626360e+001,-2.081331e-005,2.185998e-005
3.626412e+001,-2.098116e-005,2.185616e-005
3.626463e+001,-2.165255e-005,2.185480e-005
3.626515e+001,-2.165255e-005,2.185480e-005
3.626567e+001,-2.114900e-005,2.185682e-005
3.626619e+001,-2.165255e-005,2.186038e-005
3.626671e+001,-2.098116e-005,2.186174e-005
3.626723e+001,-1.896696e-005,2.185861e-005
3.626775e+001,-1.829557e-005,2.185202e-005
3.626827e+001,-1.829557e-005,2.184564e-005
3.626879e+001,-1.930266e-005,2.184062e-005
3.626931e+001,-2.098116e-005,2.183740e-005
3.626983e+001,-2.098116e-005,2.183807e-005
3.627035e+001,-1.963836e-005,2.184190e-005
3.627087e+001,-2.064546e-005,2.184313e-005
3.627138e+001,-2.098116e-005,2.184179e-005
3.627190e+001,-2.030976e-005,2.183757e-005
3.627242e+001,-2.064546e-005,2.183489e-005
3.627294e+001,-2.299535e-005,2.183001e-005
3.627346e+001,-2.568093e-005,2.182698e-005
3.627398e+001,-2.500954e-005,2.183018e-005
3.627450e+001,-2.500954e-005,2.183479e-005
3.627502e+001,-2.500954e-005,2.184224e-005
3.627554e+001,-2.635233e-005,2.184969e-005
3.627606e+001,-2.769513e-005,2.185902e-005
3.627658e+001,-2.467384e-005,2.187179e-005
3.627710e+001,-2.165255e-005,2.187775e-005
3.627762e+001,-2.030976e-005,2.187416e-005
3.627813e+001,-2.098116e-005,2.186242e-005
3.627865e+001,-2.114900e-005,2.185116e-005
3.627917e+001,-2.030976e-005,2.183940e-005
3.627969e+001,-1.863127e-005,2.182598e-005
3.628021e+001,-2.047761e-005,2.181351e-005
3.628073e+001,-2.232395e-005,2.181115e-005
3.628125e+001,-2.299535e-005,2.181524e-005
3.628177e+001,-2.232395e-005,2.182143e-005
3.628229e+001,-2.433814e-005,2.182680e-005
3.628281e+001,-2.366674e-005,2.183964e-005
3.628333e+001,-2.165255e-005,2.185094e-005
3.628385e+001,-2.165255e-005,2.185732e-005
3.628437e+001,-2.165255e-005,2.186370e-005
3.628488e+001,-2.333104e-005,2.186734e-005
3.628540e+001,-2.433814e-005,2.187361e-005
3.628592e+001,-2.366674e-005,2.188585e-005
3.628644e+001,-2.232395e-005,2.189286e-005
3.628696e+001,-2.098116e-005,2.189693e-005
3.628748e+001,-1.997406e-005,2.189952e-005
3.628800e+001,-1.829557e-005,2.190078e-005
3.628852e+001,-1.779202e-005,2.189959e-005
3.628904e+001,-1.762417e-005,2.190097e-005
3.628956e+001,-1.762417e-005,2.190390e-005
3.629008e+001,-1.997406e-005,2.190500e-005
3.629060e+001,-2.165255e-005,2.190776e-005
3.629112e+001,-2.232395e-005,2.191412e-005
3.629163e+001,-2.433814e-005,2.192412e-005
3.629215e+001,-2.568093e-005,2.193803e-005
3.629267e+001,-2.433814e-005,2.194973e-005
3.629319e+001,-2.198825e-005,2.195558e-005
3.629371e+001,-2.232395e-005,2.195488e-005
3.629423e+001,-2.333104e-005,2.195196e-005
3.629475e+001,-2.232395e-005,2.195269e-005
3.629527e+001,-2.131685e-005,2.195409e-005
3.629579e+001,-2.299535e-005,2.195671e-005
3.629631e+001,-2.131685e-005,2.196124e-005
3.629683e+001,-1.963836e-005,2.195916e-005
3.629735e+001,-2.030976e-005,2.195522e-005
3.629787e+001,-1.997406e-005,2.195522e-005
3.629838e+001,-1.896696e-005,2.195826e-005
3.629890e+001,-1.963836e-005,2.195826e-005
3.629942e+001,-1.963836e-005,2.195888e-005
3.629994e+001,-2.064546e-005,2.195761e-005
3.630046e+001,-2.232395e-005,2.195662e-005
3.630098e+001,-2.232395e-005,2.195732e-005
3.630150e+001,-2.131685e-005,2.195732e-005
3.630202e+001,-2.030976e-005,2.195799e-005
3.630254e+001,-2.165255e-005,2.195734e-005
3.630306e+001,-2.366674e-005,2.195377e-005
3.630358e+001,-2.433814e-005,2.194656e-005
3.630410e+001,-2.249180e-005,2.194003e-005
3.630462e+001,-2.333104e-005,2.193708e-005
3.630513e+001,-2.433814e-005,2.194134e-005
3.630565e+001,-2.198825e-005,2.194579e-005
3.630617e+001,-2.299535e-005,2.194365e-005
3.630669e+001,-2.265965e-005,2.194649e-005
3.630721e+001,-2.265965e-005,2.194928e-005
3.630773e+001,-2.232395e-005,2.194745e-005
3.630825e+001,-2.165255e-005,2.193816e-005
3.630877e+001,-2.114900e-005,2.192705e-005
3.630929e+001,-2.232395e-005,2.191533e-005
3.630981e+001,-2.433814e-005,2.190432e-005
3.631033e+001,-2.500954e-005,2.189148e-005
3.631085e+001,-2.568093e-005,2.188114e-005
3.631137e+001,-2.568093e-005,2.188395e-005
3.631188e+001,-2.400244e-005,2.189265e-005
3.631240e+001,-2.232395e-005,2.189910e-005
3.631292e+001,-2.249180e-005,2.190507e-005
3.631344e+001,-2.333104e-005,2.191201e-005
3.631396e+001,-2.299535e-005,2.192253e-005
3.631448e+001,-2.249180e-005,2.193173e-005
3.631500e+001,-2.299535e-005,2.193804e-005
3.631552e+001,-2.198825e-005,2.193948e-005
3.631604e+001,-1.896696e-005,2.193734e-005
3.631656e+001,-1.762417e-005,2.193005e-005
3.631708e+001,-1.829557e-005,2.192079e-005
3.631760e+001,-1.829557e-005,2.191159e-005
3.631812e+001,-1.930266e-005,2.190201e-005
3.631863e+001,-1.896696e-005,2.189386e-005
3.631915e+001,-1.728847e-005,2.188397e-005
3.631967e+001,-1.896696e-005,2.187304e-005
3.632019e+001,-2.030976e-005,2.186610e-005
3.632071e+001,-2.098116e-005,2.185908e-005
3.632123e+001,-2.098116e-005,2.185184e-005
3.632175e+001,-2.098116e-005,2.184461e-005
3.632227e+001,-2.098116e-005,2.183658e-005
3.632279e+001,-2.030976e-005,2.183236e-005
3.632331e+001,-2.098116e-005,2.182898e-005
3.632383e+001,-2.249180e-005,2.182621e-005
3.632435e+001,-2.165255e-005,2.183066e-005
3.632487e+001,-1.997406e-005,2.183586e-005
3.632538e+001,-1.963836e-005,2.183585e-005
3.632590e+001,-1.795987e-005,2.183392e-005
3.632642e+001,-1.728847e-005,2.182964e-005
3.632694e+001,-1.896696e-005,2.182291e-005
3.632746e+001,-1.963836e-005,2.181702e-005
3.632798e+001,-1.963836e-005,2.181165e-005
3.632850e+001,-2.198825e-005,2.180905e-005
3.632902e+001,-2.265965e-005,2.181111e-005
3.632954e+001,-2.299535e-005,2.181324e-005
3.633006e+001,-2.299535e-005,2.181539e-005
3.633058e+001,-1.997406e-005,2.181720e-005
3.633110e+001,-1.762417e-005,2.181783e-005
3.633162e+001,-1.896696e-005,2.181549e-005
3.633213e+001,-1.963836e-005,2.181426e-005
3.633265e+001,-1.829557e-005,2.181867e-005
3.633317e+001,-1.896696e-005,2.182065e-005
3.633369e+001,-2.030976e-005,2.181814e-005
3.633421e+001,-1.930266e-005,2.181545e-005
3.633473e+001,-1.661708e-005,2.180946e-005
3.633525e+001,-1.896696e-005,2.179592e-005
3.633577e+001,-2.098116e-005,2.178482e-005
3.633629e+001,-2.030976e-005,2.177756e-005
3.633681e+001,-2.047761e-005,2.177051e-005
3.633733e+001,-2.131685e-005,2.176529e-005
3.633785e+001,-2.198825e-005,2.176319e-005
3.633837e+001,-2.198825e-005,2.176319e-005
3.633888e+001,-2.165255e-005,2.176389e-005
3.633940e+001,-2.467384e-005,2.176102e-005
3.633992e+001,-2.702373e-005,2.176410e-005
3.634044e+001,-2.568093e-005,2.177147e-005
3.634096e+001,-2.366674e-005,2.177916e-005
3.634148e+001,-2.568093e-005,2.178211e-005
3.634200e+001,-2.836652e-005,2.178980e-005
3.634252e+001,-2.836652e-005,2.180146e-005
3.634304e+001,-2.568093e-005,2.181312e-005
3.634356e+001,-2.433814e-005,2.181785e-005
3.634408e+001,-2.534523e-005,2.181862e-005
3.634460e+001,-2.433814e-005,2.182216e-005
3.634512e+001,-2.333104e-005,2.182592e-005
3.634563e+001,-2.467384e-005,2.183187e-005
3.634615e+001,-2.568093e-005,2.184122e-005
3.634667e+001,-2.635233e-005,2.184924e-005
3.634719e+001,-2.534523e-005,2.185997e-005
3.634771e+001,-2.500954e-005,2.186822e-005
3.634823e+001,-2.500954e-005,2.187245e-005
3.634875e+001,-2.467384e-005,2.187403e-005
3.634927e+001,-2.232395e-005,2.187709e-005
3.634979e+001,-2.131685e-005,2.187415e-005
3.635031e+001,-2.064546e-005,2.186913e-005
3.635083e+001,-2.047761e-005,2.186710e-005
3.635135e+001,-2.098116e-005,2.187113e-005
3.635187e+001,-2.299535e-005,2.187672e-005
3.635238e+001,-2.366674e-005,2.188224e-005
3.635290e+001,-2.366674e-005,2.188373e-005
3.635342e+001,-2.366674e-005,2.188943e-005
3.635394e+001,-2.198825e-005,2.190013e-005
3.635446e+001,-2.030976e-005,2.190833e-005
3.635498e+001,-2.165255e-005,2.191083e-005
3.635550e+001,-2.299535e-005,2.191601e-005
3.635602e+001,-2.232395e-005,2.192903e-005
3.635654e+001,-1.947051e-005,2.194059e-005
